Project Code,Project Name,Resource,Segment Start,Segment End,Hard Allocation (PD),Soft Allocation (PD)
PR1028,CRM Contact Center Development,ericJohnson,01.Sep.2024,01.Dec.2024,0.0,3.0
PR1028,CRM Contact Center Development,ericJohnson,01.Dec.2024,01.Mar.2025,0.0,1.0
PR1029,CRM Enhancements,henryReed,29.Sep.2024,29.Dec.2024,0.0,3.0
PR1029,CRM Enhancements,henryReed,29.Dec.2024,29.Mar.2025,0.0,2.0
PR1029,CRM Enhancements,valerieChilders,29.Sep.2024,29.Dec.2024,0.0,3.0
PR1029,CRM Enhancements,valerieChilders,29.Dec.2024,29.Mar.2025,0.0,0.0
PR1029,CRM Enhancements,jasonBerry,29.Sep.2024,29.Dec.2024,3.0,3.0
PR1029,CRM Enhancements,jasonBerry,29.Dec.2024,29.Mar.2025,1.0,1.0
PR1029,CRM Enhancements,mikeSampson,29.Sep.2024,29.Dec.2024,0.0,11.25
PR1029,CRM Enhancements,mikeSampson,29.Dec.2024,29.Mar.2025,0.0,1.0
PR1029,CRM Enhancements,seanEvans,29.Sep.2024,29.Dec.2024,0.0,2.0
PR1029,CRM Enhancements,seanEvans,29.Dec.2024,29.Mar.2025,0.0,1.0
PR1030,Mobile Device Management (MDM) Deployment,csk.developer,01.Apr.2025,01.Jul.2025,0.0,0.0
PR1030,Mobile Device Management (MDM) Deployment,csk.developer,01.Jul.2025,01.Oct.2025,0.0,0.0
PR1030,Mobile Device Management (MDM) Deployment,csk.developer,01.Oct.2025,01.Jan.2026,0.0,0.0
PR1030,Mobile Device Management (MDM) Deployment,csk.developer,01.Jan.2026,01.Apr.2026,0.0,0.0
PR1030,Mobile Device Management (MDM) Deployment,csk.projectManager,01.Apr.2025,01.Jul.2025,0.0,0.0
PR1030,Mobile Device Management (MDM) Deployment,csk.projectManager,01.Jul.2025,01.Oct.2025,0.0,0.0
PR1030,Mobile Device Management (MDM) Deployment,csk.projectManager,01.Oct.2025,01.Jan.2026,0.0,0.0
PR1030,Mobile Device Management (MDM) Deployment,csk.projectManager,01.Jan.2026,01.Apr.2026,0.0,0.0
PR1030,Mobile Device Management (MDM) Deployment,csk.testEngineer,01.Apr.2025,01.Jul.2025,0.0,0.0
PR1030,Mobile Device Management (MDM) Deployment,csk.testEngineer,01.Jul.2025,01.Oct.2025,0.0,0.0
PR1030,Mobile Device Management (MDM) Deployment,csk.testEngineer,01.Oct.2025,01.Jan.2026,0.0,0.0
PR1030,Mobile Device Management (MDM) Deployment,csk.testEngineer,01.Jan.2026,01.Apr.2026,0.0,0.0
PR1030,Mobile Device Management (MDM) Deployment,csk.architect,01.Apr.2025,01.Jul.2025,0.0,0.0
PR1030,Mobile Device Management (MDM) Deployment,csk.architect,01.Jul.2025,01.Oct.2025,0.0,0.0
PR1030,Mobile Device Management (MDM) Deployment,csk.architect,01.Oct.2025,01.Jan.2026,0.0,0.0
PR1030,Mobile Device Management (MDM) Deployment,csk.architect,01.Jan.2026,01.Apr.2026,0.0,0.0
PR1030,Mobile Device Management (MDM) Deployment,csk.businessAnalyst,01.Apr.2025,01.Jul.2025,0.0,0.0
PR1030,Mobile Device Management (MDM) Deployment,csk.businessAnalyst,01.Jul.2025,01.Oct.2025,0.0,0.0
PR1030,Mobile Device Management (MDM) Deployment,csk.businessAnalyst,01.Oct.2025,01.Jan.2026,0.0,0.0
PR1030,Mobile Device Management (MDM) Deployment,csk.businessAnalyst,01.Jan.2026,01.Apr.2026,0.0,0.0
PR1030,Mobile Device Management (MDM) Deployment,csk.storageArchitect,01.Apr.2025,01.Jul.2025,0.0,0.0
PR1030,Mobile Device Management (MDM) Deployment,csk.storageArchitect,01.Jul.2025,01.Oct.2025,0.0,0.0
PR1030,Mobile Device Management (MDM) Deployment,csk.storageArchitect,01.Oct.2025,01.Jan.2026,0.0,0.0
PR1030,Mobile Device Management (MDM) Deployment,csk.storageArchitect,01.Jan.2026,01.Apr.2026,0.0,0.0
PR1030,Mobile Device Management (MDM) Deployment,cherylAmos,01.Apr.2025,01.Jul.2025,0.0,0.0
PR1030,Mobile Device Management (MDM) Deployment,cherylAmos,01.Jul.2025,01.Oct.2025,0.0,0.0
PR1030,Mobile Device Management (MDM) Deployment,cherylAmos,01.Oct.2025,01.Jan.2026,0.0,0.0
PR1030,Mobile Device Management (MDM) Deployment,cherylAmos,01.Jan.2026,01.Apr.2026,0.0,0.0
PR1031,Security Compliance,csk.developer,01.Dec.2024,01.Mar.2025,0.0,60.0
PR1031,Security Compliance,csk.testEngineer,01.Dec.2024,01.Mar.2025,0.0,2.75
PR1031,Security Compliance,csk.architect,01.Dec.2024,01.Mar.2025,0.0,2.75
PR1031,Security Compliance,csk.storageArchitect,01.Dec.2024,01.Mar.2025,0.0,2.75
PR1031,Security Compliance,csk.dba,01.Dec.2024,01.Mar.2025,0.0,1.75
PR1032,Mobility Management Services,csk.developer,01.Jan.2025,01.Apr.2025,0.0,0.0
PR1032,Mobility Management Services,csk.developer,01.Apr.2025,01.Jul.2025,0.0,0.0
PR1032,Mobility Management Services,csk.developer,01.Jul.2025,01.Oct.2025,0.0,0.0
PR1032,Mobility Management Services,csk.projectManager,01.Jan.2025,01.Apr.2025,0.0,0.0
PR1032,Mobility Management Services,csk.projectManager,01.Apr.2025,01.Jul.2025,0.0,0.0
PR1032,Mobility Management Services,csk.projectManager,01.Jul.2025,01.Oct.2025,0.0,0.0
PR1032,Mobility Management Services,csk.testEngineer,01.Jan.2025,01.Apr.2025,0.0,0.0
PR1032,Mobility Management Services,csk.testEngineer,01.Apr.2025,01.Jul.2025,0.0,0.0
PR1032,Mobility Management Services,csk.testEngineer,01.Jul.2025,01.Oct.2025,0.0,0.0
PR1032,Mobility Management Services,csk.architect,01.Jan.2025,01.Apr.2025,0.0,0.0
PR1032,Mobility Management Services,csk.architect,01.Apr.2025,01.Jul.2025,0.0,0.0
PR1032,Mobility Management Services,csk.architect,01.Jul.2025,01.Oct.2025,0.0,0.0
PR1032,Mobility Management Services,csk.businessAnalyst,01.Jan.2025,01.Apr.2025,0.0,0.0
PR1032,Mobility Management Services,csk.businessAnalyst,01.Apr.2025,01.Jul.2025,0.0,0.0
PR1032,Mobility Management Services,csk.businessAnalyst,01.Jul.2025,01.Oct.2025,0.0,0.0
PR1032,Mobility Management Services,csk.storageArchitect,01.Jan.2025,01.Apr.2025,0.0,0.0
PR1032,Mobility Management Services,csk.storageArchitect,01.Apr.2025,01.Jul.2025,0.0,0.0
PR1032,Mobility Management Services,csk.storageArchitect,01.Jul.2025,01.Oct.2025,0.0,0.0
PR1033,Meeting Reservation Portal,csk.developer,01.Dec.2024,01.Mar.2025,0.0,0.0
PR1033,Meeting Reservation Portal,csk.developer,01.Mar.2025,01.Jun.2025,0.0,0.0
PR1033,Meeting Reservation Portal,csk.developer,01.Jun.2025,01.Sep.2025,0.0,0.0
PR1033,Meeting Reservation Portal,csk.developer,01.Sep.2025,01.Dec.2025,0.0,0.0
PR1033,Meeting Reservation Portal,csk.developer,01.Dec.2025,01.Mar.2026,0.0,0.0
PR1033,Meeting Reservation Portal,csk.developer,01.Mar.2026,01.Jun.2026,0.0,0.0
PR1033,Meeting Reservation Portal,csk.projectManager,01.Dec.2024,01.Mar.2025,0.0,0.0
PR1033,Meeting Reservation Portal,csk.projectManager,01.Mar.2025,01.Jun.2025,0.0,0.0
PR1033,Meeting Reservation Portal,csk.projectManager,01.Jun.2025,01.Sep.2025,0.0,0.0
PR1033,Meeting Reservation Portal,csk.projectManager,01.Sep.2025,01.Dec.2025,0.0,0.0
PR1033,Meeting Reservation Portal,csk.projectManager,01.Dec.2025,01.Mar.2026,0.0,0.0
PR1033,Meeting Reservation Portal,csk.projectManager,01.Mar.2026,01.Jun.2026,0.0,0.0
PR1033,Meeting Reservation Portal,csk.testEngineer,01.Dec.2024,01.Mar.2025,0.0,0.0
PR1033,Meeting Reservation Portal,csk.testEngineer,01.Mar.2025,01.Jun.2025,0.0,0.0
PR1033,Meeting Reservation Portal,csk.testEngineer,01.Jun.2025,01.Sep.2025,0.0,0.0
PR1033,Meeting Reservation Portal,csk.testEngineer,01.Sep.2025,01.Dec.2025,0.0,0.0
PR1033,Meeting Reservation Portal,csk.testEngineer,01.Dec.2025,01.Mar.2026,0.0,0.0
PR1033,Meeting Reservation Portal,csk.testEngineer,01.Mar.2026,01.Jun.2026,0.0,0.0
PR1033,Meeting Reservation Portal,csk.architect,01.Dec.2024,01.Mar.2025,0.0,0.0
PR1033,Meeting Reservation Portal,csk.architect,01.Mar.2025,01.Jun.2025,0.0,0.0
PR1033,Meeting Reservation Portal,csk.architect,01.Jun.2025,01.Sep.2025,0.0,0.0
PR1033,Meeting Reservation Portal,csk.architect,01.Sep.2025,01.Dec.2025,0.0,0.0
PR1033,Meeting Reservation Portal,csk.architect,01.Dec.2025,01.Mar.2026,0.0,0.0
PR1033,Meeting Reservation Portal,csk.architect,01.Mar.2026,01.Jun.2026,0.0,0.0
PR1033,Meeting Reservation Portal,csk.businessAnalyst,01.Dec.2024,01.Mar.2025,0.0,0.0
PR1033,Meeting Reservation Portal,csk.businessAnalyst,01.Mar.2025,01.Jun.2025,0.0,0.0
PR1033,Meeting Reservation Portal,csk.businessAnalyst,01.Jun.2025,01.Sep.2025,0.0,0.0
PR1033,Meeting Reservation Portal,csk.businessAnalyst,01.Sep.2025,01.Dec.2025,0.0,0.0
PR1033,Meeting Reservation Portal,csk.businessAnalyst,01.Dec.2025,01.Mar.2026,0.0,0.0
PR1033,Meeting Reservation Portal,csk.businessAnalyst,01.Mar.2026,01.Jun.2026,0.0,0.0
PR1033,Meeting Reservation Portal,csk.storageArchitect,01.Dec.2024,01.Mar.2025,0.0,0.0
PR1033,Meeting Reservation Portal,csk.storageArchitect,01.Mar.2025,01.Jun.2025,0.0,0.0
PR1033,Meeting Reservation Portal,csk.storageArchitect,01.Jun.2025,01.Sep.2025,0.0,0.0
PR1033,Meeting Reservation Portal,csk.storageArchitect,01.Sep.2025,01.Dec.2025,0.0,0.0
PR1033,Meeting Reservation Portal,csk.storageArchitect,01.Dec.2025,01.Mar.2026,0.0,0.0
PR1033,Meeting Reservation Portal,csk.storageArchitect,01.Mar.2026,01.Jun.2026,0.0,0.0
PR1034,Learning Portal Optimization,csk.developer,01.Jan.2025,01.Apr.2025,0.0,1.0
PR1034,Learning Portal Optimization,csk.developer,01.Apr.2025,01.Jul.2025,0.0,0.0
PR1034,Learning Portal Optimization,csk.projectManager,01.Jan.2025,01.Apr.2025,0.0,1.0
PR1034,Learning Portal Optimization,csk.projectManager,01.Apr.2025,01.Jul.2025,0.0,1.0
PR1034,Learning Portal Optimization,csk.testEngineer,01.Jan.2025,01.Apr.2025,0.0,1.0
PR1034,Learning Portal Optimization,csk.testEngineer,01.Apr.2025,01.Jul.2025,0.0,1.0
PR1034,Learning Portal Optimization,csk.architect,01.Jan.2025,01.Apr.2025,0.0,1.0
PR1034,Learning Portal Optimization,csk.architect,01.Apr.2025,01.Jul.2025,0.0,0.0
PR1034,Learning Portal Optimization,csk.businessAnalyst,01.Jan.2025,01.Apr.2025,0.0,1.0
PR1034,Learning Portal Optimization,csk.businessAnalyst,01.Apr.2025,01.Jul.2025,0.0,1.0
PR1034,Learning Portal Optimization,csk.networkEngineer,01.Jan.2025,01.Apr.2025,0.0,2.0
PR1034,Learning Portal Optimization,csk.networkEngineer,01.Apr.2025,01.Jul.2025,0.0,1.0
PR1034,Learning Portal Optimization,csk.storageArchitect,01.Jan.2025,01.Apr.2025,0.0,1.0
PR1034,Learning Portal Optimization,csk.storageArchitect,01.Apr.2025,01.Jul.2025,0.0,0.0
PR1035,Social Networking Security Upgrade,csk.developer,01.Mar.2025,01.Jun.2025,0.0,0.0
PR1035,Social Networking Security Upgrade,csk.developer,01.Jun.2025,01.Sep.2025,0.0,0.0
PR1035,Social Networking Security Upgrade,csk.projectManager,01.Mar.2025,01.Jun.2025,0.0,0.0
PR1035,Social Networking Security Upgrade,csk.projectManager,01.Jun.2025,01.Sep.2025,0.0,0.0
PR1035,Social Networking Security Upgrade,csk.testEngineer,01.Mar.2025,01.Jun.2025,0.0,0.0
PR1035,Social Networking Security Upgrade,csk.testEngineer,01.Jun.2025,01.Sep.2025,0.0,0.0
PR1035,Social Networking Security Upgrade,csk.architect,01.Mar.2025,01.Jun.2025,0.0,0.0
PR1035,Social Networking Security Upgrade,csk.architect,01.Jun.2025,01.Sep.2025,0.0,0.0
PR1035,Social Networking Security Upgrade,csk.businessAnalyst,01.Mar.2025,01.Jun.2025,0.0,0.0
PR1035,Social Networking Security Upgrade,csk.businessAnalyst,01.Jun.2025,01.Sep.2025,0.0,0.0
PR1035,Social Networking Security Upgrade,csk.storageArchitect,01.Mar.2025,01.Jun.2025,0.0,0.0
PR1035,Social Networking Security Upgrade,csk.storageArchitect,01.Jun.2025,01.Sep.2025,0.0,0.0
PR1036,System Upgrade Release 14,csk.developer,01.Feb.2025,01.May.2025,0.0,0.0
PR1036,System Upgrade Release 14,csk.developer,01.May.2025,01.Aug.2025,0.0,0.0
PR1036,System Upgrade Release 14,csk.developer,01.Aug.2025,01.Nov.2025,0.0,0.0
PR1036,System Upgrade Release 14,csk.developer,01.Nov.2025,01.Feb.2026,0.0,0.0
PR1036,System Upgrade Release 14,csk.projectManager,01.Feb.2025,01.May.2025,0.0,0.0
PR1036,System Upgrade Release 14,csk.projectManager,01.May.2025,01.Aug.2025,0.0,0.0
PR1036,System Upgrade Release 14,csk.projectManager,01.Aug.2025,01.Nov.2025,0.0,0.0
PR1036,System Upgrade Release 14,csk.projectManager,01.Nov.2025,01.Feb.2026,0.0,0.0
PR1036,System Upgrade Release 14,csk.testEngineer,01.Feb.2025,01.May.2025,0.0,0.0
PR1036,System Upgrade Release 14,csk.testEngineer,01.May.2025,01.Aug.2025,0.0,0.0
PR1036,System Upgrade Release 14,csk.testEngineer,01.Aug.2025,01.Nov.2025,0.0,0.0
PR1036,System Upgrade Release 14,csk.testEngineer,01.Nov.2025,01.Feb.2026,0.0,0.0
PR1036,System Upgrade Release 14,csk.architect,01.Feb.2025,01.May.2025,0.0,0.0
PR1036,System Upgrade Release 14,csk.architect,01.May.2025,01.Aug.2025,0.0,0.0
PR1036,System Upgrade Release 14,csk.architect,01.Aug.2025,01.Nov.2025,0.0,0.0
PR1036,System Upgrade Release 14,csk.architect,01.Nov.2025,01.Feb.2026,0.0,0.0
PR1036,System Upgrade Release 14,csk.businessAnalyst,01.Feb.2025,01.May.2025,0.0,0.0
PR1036,System Upgrade Release 14,csk.businessAnalyst,01.May.2025,01.Aug.2025,0.0,0.0
PR1036,System Upgrade Release 14,csk.businessAnalyst,01.Aug.2025,01.Nov.2025,0.0,0.0
PR1036,System Upgrade Release 14,csk.businessAnalyst,01.Nov.2025,01.Feb.2026,0.0,0.0
PR1036,System Upgrade Release 14,csk.storageArchitect,01.Feb.2025,01.May.2025,0.0,0.0
PR1036,System Upgrade Release 14,csk.storageArchitect,01.May.2025,01.Aug.2025,0.0,0.0
PR1036,System Upgrade Release 14,csk.storageArchitect,01.Aug.2025,01.Nov.2025,0.0,0.0
PR1036,System Upgrade Release 14,csk.storageArchitect,01.Nov.2025,01.Feb.2026,0.0,0.0
PR1037,BYOD Management,csk.developer,01.Mar.2025,01.Jun.2025,0.0,0.0
PR1037,BYOD Management,csk.developer,01.Jun.2025,01.Sep.2025,0.0,0.0
PR1037,BYOD Management,csk.developer,01.Sep.2025,01.Dec.2025,0.0,0.0
PR1037,BYOD Management,csk.projectManager,01.Mar.2025,01.Jun.2025,0.0,0.0
PR1037,BYOD Management,csk.projectManager,01.Jun.2025,01.Sep.2025,0.0,0.0
PR1037,BYOD Management,csk.projectManager,01.Sep.2025,01.Dec.2025,0.0,0.0
PR1037,BYOD Management,csk.testEngineer,01.Mar.2025,01.Jun.2025,0.0,0.0
PR1037,BYOD Management,csk.testEngineer,01.Jun.2025,01.Sep.2025,0.0,0.0
PR1037,BYOD Management,csk.testEngineer,01.Sep.2025,01.Dec.2025,0.0,0.0
PR1037,BYOD Management,csk.architect,01.Mar.2025,01.Jun.2025,0.0,0.0
PR1037,BYOD Management,csk.architect,01.Jun.2025,01.Sep.2025,0.0,0.0
PR1037,BYOD Management,csk.architect,01.Sep.2025,01.Dec.2025,0.0,0.0
PR1037,BYOD Management,csk.businessAnalyst,01.Mar.2025,01.Jun.2025,0.0,0.0
PR1037,BYOD Management,csk.businessAnalyst,01.Jun.2025,01.Sep.2025,0.0,0.0
PR1037,BYOD Management,csk.businessAnalyst,01.Sep.2025,01.Dec.2025,0.0,0.0
PR1037,BYOD Management,csk.storageArchitect,01.Mar.2025,01.Jun.2025,0.0,0.0
PR1037,BYOD Management,csk.storageArchitect,01.Jun.2025,01.Sep.2025,0.0,0.0
PR1037,BYOD Management,csk.storageArchitect,01.Sep.2025,01.Dec.2025,0.0,0.0
PR1038,Online to Offline Market,csk.developer,01.Feb.2025,01.May.2025,0.0,1.0
PR1038,Online to Offline Market,csk.developer,01.May.2025,01.Aug.2025,0.0,0.0
PR1038,Online to Offline Market,csk.projectManager,01.Feb.2025,01.May.2025,0.0,2.0
PR1038,Online to Offline Market,csk.projectManager,01.May.2025,01.Aug.2025,0.0,1.0
PR1038,Online to Offline Market,csk.testEngineer,01.Feb.2025,01.May.2025,0.0,1.0
PR1038,Online to Offline Market,csk.testEngineer,01.May.2025,01.Aug.2025,0.0,0.0
PR1038,Online to Offline Market,csk.architect,01.Feb.2025,01.May.2025,0.0,4.0
PR1038,Online to Offline Market,csk.architect,01.May.2025,01.Aug.2025,0.0,0.0
PR1038,Online to Offline Market,csk.businessAnalyst,01.Feb.2025,01.May.2025,0.0,3.0
PR1038,Online to Offline Market,csk.businessAnalyst,01.May.2025,01.Aug.2025,0.0,0.0
PR1038,Online to Offline Market,csk.storageArchitect,01.Feb.2025,01.May.2025,0.0,2.0
PR1038,Online to Offline Market,csk.storageArchitect,01.May.2025,01.Aug.2025,0.0,0.0
PR1039,Mobile Advertising,erinMoreau,01.Dec.2024,01.Mar.2025,0.0,1.0
PR1039,Mobile Advertising,erinMoreau,01.Mar.2025,01.Jun.2025,0.0,1.0
PR1039,Mobile Advertising,erinMoreau,01.Jun.2025,01.Sep.2025,0.0,0.0
PR1039,Mobile Advertising,erinMoreau,01.Sep.2025,01.Dec.2025,0.0,0.0
PR1039,Mobile Advertising,erinMoreau,01.Dec.2025,01.Mar.2026,0.0,0.0
PR1039,Mobile Advertising,danaLewis,01.Dec.2024,01.Mar.2025,0.0,1.0
PR1039,Mobile Advertising,danaLewis,01.Mar.2025,01.Jun.2025,0.0,1.0
PR1039,Mobile Advertising,danaLewis,01.Jun.2025,01.Sep.2025,0.0,0.0
PR1039,Mobile Advertising,danaLewis,01.Sep.2025,01.Dec.2025,0.0,0.0
PR1039,Mobile Advertising,danaLewis,01.Dec.2025,01.Mar.2026,0.0,0.0
PR1039,Mobile Advertising,rakeshBhatt,01.Dec.2024,01.Mar.2025,0.0,1.0
PR1039,Mobile Advertising,rakeshBhatt,01.Mar.2025,01.Jun.2025,0.0,0.0
PR1039,Mobile Advertising,rakeshBhatt,01.Jun.2025,01.Sep.2025,0.0,0.0
PR1039,Mobile Advertising,rakeshBhatt,01.Sep.2025,01.Dec.2025,0.0,0.0
PR1039,Mobile Advertising,rakeshBhatt,01.Dec.2025,01.Mar.2026,0.0,0.0
PR1039,Mobile Advertising,joyceBauer,01.Dec.2024,01.Mar.2025,0.0,2.0
PR1039,Mobile Advertising,joyceBauer,01.Mar.2025,01.Jun.2025,0.0,1.0
PR1039,Mobile Advertising,joyceBauer,01.Jun.2025,01.Sep.2025,0.0,0.0
PR1039,Mobile Advertising,joyceBauer,01.Sep.2025,01.Dec.2025,0.0,0.0
PR1039,Mobile Advertising,joyceBauer,01.Dec.2025,01.Mar.2026,0.0,0.0
PR1039,Mobile Advertising,joySutherland,01.Dec.2024,01.Mar.2025,0.0,1.0
PR1039,Mobile Advertising,joySutherland,01.Mar.2025,01.Jun.2025,0.0,1.0
PR1039,Mobile Advertising,joySutherland,01.Jun.2025,01.Sep.2025,0.0,0.0
PR1039,Mobile Advertising,joySutherland,01.Sep.2025,01.Dec.2025,0.0,0.0
PR1039,Mobile Advertising,joySutherland,01.Dec.2025,01.Mar.2026,0.0,0.0
PR1039,Mobile Advertising,sanjayPatel,01.Dec.2024,01.Mar.2025,0.0,1.0
PR1039,Mobile Advertising,sanjayPatel,01.Mar.2025,01.Jun.2025,0.0,0.0
PR1039,Mobile Advertising,sanjayPatel,01.Jun.2025,01.Sep.2025,0.0,0.0
PR1039,Mobile Advertising,sanjayPatel,01.Sep.2025,01.Dec.2025,0.0,0.0
PR1039,Mobile Advertising,sanjayPatel,01.Dec.2025,01.Mar.2026,0.0,0.0
PR1039,Mobile Advertising,tomMorris,01.Dec.2024,01.Mar.2025,0.0,1.0
PR1039,Mobile Advertising,tomMorris,01.Mar.2025,01.Jun.2025,0.0,0.0
PR1039,Mobile Advertising,tomMorris,01.Jun.2025,01.Sep.2025,0.0,0.0
PR1039,Mobile Advertising,tomMorris,01.Sep.2025,01.Dec.2025,0.0,0.0
PR1039,Mobile Advertising,tomMorris,01.Dec.2025,01.Mar.2026,0.0,0.0
PR1040,Executive Dashboard Visibility,jasonReilly,01.Dec.2024,01.Mar.2025,0.0,1.0
PR1040,Executive Dashboard Visibility,jasonReilly,01.Mar.2025,01.Jun.2025,0.0,1.0
PR1040,Executive Dashboard Visibility,veronicaMiller,01.Dec.2024,01.Mar.2025,0.0,1.0
PR1040,Executive Dashboard Visibility,veronicaMiller,01.Mar.2025,01.Jun.2025,0.0,0.0
PR1040,Executive Dashboard Visibility,justinHayes,01.Dec.2024,01.Mar.2025,0.0,1.0
PR1040,Executive Dashboard Visibility,justinHayes,01.Mar.2025,01.Jun.2025,0.0,0.0
PR1040,Executive Dashboard Visibility,alexGarcia,01.Dec.2024,01.Mar.2025,0.0,2.0
PR1040,Executive Dashboard Visibility,alexGarcia,01.Mar.2025,01.Jun.2025,0.0,1.0
PR1040,Executive Dashboard Visibility,henryReed,01.Dec.2024,01.Mar.2025,0.0,1.0
PR1040,Executive Dashboard Visibility,henryReed,01.Mar.2025,01.Jun.2025,0.0,1.0
PR1040,Executive Dashboard Visibility,ashleyParker,01.Dec.2024,01.Mar.2025,0.0,1.0
PR1040,Executive Dashboard Visibility,ashleyParker,01.Mar.2025,01.Jun.2025,0.0,1.0
PR1040,Executive Dashboard Visibility,erinGillian,01.Dec.2024,01.Mar.2025,0.0,1.0
PR1040,Executive Dashboard Visibility,erinGillian,01.Mar.2025,01.Jun.2025,0.0,0.0
PR1041,Mobile Commerce,csk.developer,01.Feb.2025,01.May.2025,0.0,1.0
PR1041,Mobile Commerce,csk.developer,01.May.2025,01.Aug.2025,0.0,0.0
PR1041,Mobile Commerce,csk.projectManager,01.Feb.2025,01.May.2025,0.0,2.0
PR1041,Mobile Commerce,csk.projectManager,01.May.2025,01.Aug.2025,0.0,1.0
PR1041,Mobile Commerce,csk.testEngineer,01.Feb.2025,01.May.2025,0.0,1.0
PR1041,Mobile Commerce,csk.testEngineer,01.May.2025,01.Aug.2025,0.0,0.0
PR1041,Mobile Commerce,csk.architect,01.Feb.2025,01.May.2025,0.0,1.0
PR1041,Mobile Commerce,csk.architect,01.May.2025,01.Aug.2025,0.0,0.0
PR1041,Mobile Commerce,csk.businessAnalyst,01.Feb.2025,01.May.2025,0.0,2.0
PR1041,Mobile Commerce,csk.businessAnalyst,01.May.2025,01.Aug.2025,0.0,1.0
PR1041,Mobile Commerce,csk.networkEngineer,01.Feb.2025,01.May.2025,0.0,2.0
PR1041,Mobile Commerce,csk.networkEngineer,01.May.2025,01.Aug.2025,0.0,0.0
PR1041,Mobile Commerce,csk.storageArchitect,01.Feb.2025,01.May.2025,0.0,1.0
PR1041,Mobile Commerce,csk.storageArchitect,01.May.2025,01.Aug.2025,0.0,0.0
PR1042,Mobile Time and Approvals,csk.networkEngineer,01.Dec.2024,01.Mar.2025,0.0,0.0
PR1042,Mobile Time and Approvals,csk.networkEngineer,01.Mar.2025,01.Jun.2025,0.0,0.0
PR1042,Mobile Time and Approvals,csk.networkEngineer,01.Jun.2025,01.Sep.2025,0.0,0.0
PR1042,Mobile Time and Approvals,csk.networkEngineer,01.Sep.2025,01.Dec.2025,0.0,0.0
PR1042,Mobile Time and Approvals,adrianaRamos,01.Dec.2024,01.Mar.2025,0.0,0.0
PR1042,Mobile Time and Approvals,adrianaRamos,01.Mar.2025,01.Jun.2025,0.0,0.0
PR1042,Mobile Time and Approvals,adrianaRamos,01.Jun.2025,01.Sep.2025,0.0,0.0
PR1042,Mobile Time and Approvals,adrianaRamos,01.Sep.2025,01.Dec.2025,0.0,0.0
PR1042,Mobile Time and Approvals,robynPaxton,01.Dec.2024,01.Mar.2025,0.0,0.0
PR1042,Mobile Time and Approvals,robynPaxton,01.Mar.2025,01.Jun.2025,0.0,0.0
PR1042,Mobile Time and Approvals,robynPaxton,01.Jun.2025,01.Sep.2025,0.0,0.0
PR1042,Mobile Time and Approvals,robynPaxton,01.Sep.2025,01.Dec.2025,0.0,0.0
PR1042,Mobile Time and Approvals,veronicaMiller,01.Dec.2024,01.Mar.2025,0.0,0.0
PR1042,Mobile Time and Approvals,veronicaMiller,01.Mar.2025,01.Jun.2025,0.0,0.0
PR1042,Mobile Time and Approvals,veronicaMiller,01.Jun.2025,01.Sep.2025,0.0,0.0
PR1042,Mobile Time and Approvals,veronicaMiller,01.Sep.2025,01.Dec.2025,0.0,0.0
PR1042,Mobile Time and Approvals,aliciaGaurand,01.Dec.2024,01.Mar.2025,0.0,0.0
PR1042,Mobile Time and Approvals,aliciaGaurand,01.Mar.2025,01.Jun.2025,0.0,0.0
PR1042,Mobile Time and Approvals,aliciaGaurand,01.Jun.2025,01.Sep.2025,0.0,0.0
PR1042,Mobile Time and Approvals,aliciaGaurand,01.Sep.2025,01.Dec.2025,0.0,0.0
PR1042,Mobile Time and Approvals,nickEvans,01.Dec.2024,01.Mar.2025,0.0,0.0
PR1042,Mobile Time and Approvals,nickEvans,01.Mar.2025,01.Jun.2025,0.0,0.0
PR1042,Mobile Time and Approvals,nickEvans,01.Jun.2025,01.Sep.2025,0.0,0.0
PR1042,Mobile Time and Approvals,nickEvans,01.Sep.2025,01.Dec.2025,0.0,0.0
PR1042,Mobile Time and Approvals,carolynMurphy,01.Dec.2024,01.Mar.2025,0.0,0.0
PR1042,Mobile Time and Approvals,carolynMurphy,01.Mar.2025,01.Jun.2025,0.0,0.0
PR1042,Mobile Time and Approvals,carolynMurphy,01.Jun.2025,01.Sep.2025,0.0,0.0
PR1042,Mobile Time and Approvals,carolynMurphy,01.Sep.2025,01.Dec.2025,0.0,0.0
PR1043,Mobile Security,csk.projectManager,01.Jan.2025,01.Apr.2025,0.0,1.0
PR1043,Mobile Security,csk.networkEngineer,01.Jan.2025,01.Apr.2025,0.0,1.0
PR1043,Mobile Security,csk.storageArchitect,01.Jan.2025,01.Apr.2025,0.0,1.0
PR1043,Mobile Security,csk.dba,01.Jan.2025,01.Apr.2025,0.0,1.0
PR1044,MyLearning Mobile Pilot,csk.developer,01.Feb.2025,01.May.2025,0.0,0.0
PR1044,MyLearning Mobile Pilot,csk.developer,01.May.2025,01.Aug.2025,0.0,0.0
PR1044,MyLearning Mobile Pilot,csk.developer,01.Aug.2025,01.Nov.2025,0.0,0.0
PR1044,MyLearning Mobile Pilot,csk.projectManager,01.Feb.2025,01.May.2025,0.0,0.0
PR1044,MyLearning Mobile Pilot,csk.projectManager,01.May.2025,01.Aug.2025,0.0,0.0
PR1044,MyLearning Mobile Pilot,csk.projectManager,01.Aug.2025,01.Nov.2025,0.0,0.0
